NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
6,Município,40,Mil Reais,238538,2311702,Reriutaba - CE,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1517580,2311801,Russas - CE,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,190822,2311900,Saboeiro - CE,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,222379,2311959,Salitre - CE,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,352192,2312007,Santana do Acaraú - CE,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,191197,2312106,Santana do Cariri - CE,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,859225,2312205,Santa Quitéria - CE,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,883024,2312304,São Benedito - CE,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,6908373,2312403,São Gonçalo do Amarante - CE,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,137068,2312502,São João do Jaguaribe - CE,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,160997,2312601,São Luís do Curu - CE,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,473900,2312700,Senador Pompeu - CE,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,82270,2312809,Senador Sá - CE,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,6588929,2312908,Sobral - CE,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,370693,2313005,Solonópole - CE,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,584614,2313104,Tabuleiro do Norte - CE,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,319202,2313203,Tamboril - CE,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,116827,2313252,Tarrafas - CE,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,934349,2313302,Tauá - CE,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,174349,2313351,Tejuçuoca - CE,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,2265253,2313401,Tianguá - CE,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1039083,2313500,Trairi - CE,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,164401,2313559,Tururu - CE,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,839887,2313609,Ubajara - CE,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,85633,2313708,Umari - CE,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,210672,2313757,Umirim - CE,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,445294,2313807,Uruburetama - CE,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,254534,2313906,Uruoca - CE,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,488084,2313955,Varjota - CE,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,575214,2314003,Várzea Alegre - CE,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,723250,2314102,Viçosa do Ceará - CE,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,195828,2400109,Acari - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,2170177,2400208,Açu - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,160921,2400307,Afonso Bezerra - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,42554,2400406,Água Nova - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,209117,2400505,Alexandria - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,68329,2400604,Almino Afonso - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,902783,2400703,Alto do Rodrigues - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,257919,2400802,Angicos - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,79464,2400901,Antônio Martins - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,941920,2401008,Apodi - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1089647,2401107,Areia Branca - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,471284,2401206,Arês - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,136391,2401305,Campo Grande - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,335923,2401404,Baía Formosa - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,991164,2401453,Baraúna - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,63583,2401503,Barcelona - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,128584,2401602,Bento Fernandes - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,240166,2401651,Bodó - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,140519,2401701,Bom Jesus - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,168163,2401800,Brejinho - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,119611,2401859,Caiçara do Norte - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,474184,2401909,Caiçara do Rio do Vento - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1735797,2402006,Caicó - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,131975,2402105,Campo Redondo - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,615957,2402204,Canguaretama - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,540233,2402303,Caraúbas - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,150902,2402402,Carnaúba dos Dantas - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,231816,2402501,Carnaubais - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1260346,2402600,Ceará-Mirim - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,225342,2402709,Cerro Corá - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,65460,2402808,Coronel Ezequiel - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,54170,2402907,Coronel João Pessoa - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,154742,2403004,Cruzeta - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,955847,2403103,Currais Novos - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,106164,2403202,Doutor Severiano - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,7608526,2403251,Parnamirim - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,75044,2403301,Encanto - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,90161,2403400,Equador - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,126682,2403509,Espírito Santo - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,986508,2403608,Extremoz - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,302413,2403707,Felipe Guerra - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,61994,2403756,Fernando Pedroza - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,152502,2403806,Florânia - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,42580,2403905,Francisco Dantas - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,58994,2404002,Frutuoso Gomes - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,165672,2404101,Galinhos - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,646383,2404200,Goianinha - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,595842,2404309,Governador Dix-Sept Rosado - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,185921,2404408,Grossos - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,2581922,2404507,Guamaré - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,168954,2404606,Ielmo Marinho - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,263825,2404705,Ipanguaçu - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,42669,2404804,Ipueira - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,179988,2404853,Itajá - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,90976,2404903,Itaú - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,100644,2405009,Jaçanã - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,363648,2405108,Jandaíra - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,104812,2405207,Janduís - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,102924,2405306,Januário Cicco - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,69177,2405405,Japi - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,69280,2405504,Jardim de Angicos - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,276161,2405603,Jardim de Piranhas - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,244663,2405702,Jardim do Seridó - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1527022,2405801,João Câmara - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,33800,2405900,João Dias - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,88302,2406007,José da Penha - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,442765,2406106,Jucurutu - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,47291,2406155,Jundiá - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,89996,2406205,Lagoa d'Anta - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,101030,2406304,Lagoa de Pedras - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,48944,2406403,Lagoa de Velhos - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,326107,2406502,Lagoa Nova - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,124483,2406601,Lagoa Salgada - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,632670,2406700,Lajes - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,68290,2406809,Lajes Pintadas - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,61082,2406908,Lucrécia - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,112399,2407005,Luís Gomes - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,2455739,2407104,Macaíba - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1315680,2407203,Macau - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,65725,2407252,Major Sales - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,101177,2407302,Marcelino Vieira - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,130557,2407401,Martins - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,165454,2407500,Maxaranguape - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,65325,2407609,Messias Targino - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,158962,2407708,Montanhas - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,348751,2407807,Monte Alegre - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,45922,2407906,Monte das Gameleiras - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,10323666,2408003,Mossoró - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,31162043,2408102,Natal - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,573358,2408201,Nísia Floresta - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,629221,2408300,Nova Cruz - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,58972,2408409,Olho d'Água do Borges - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,80889,2408508,Ouro Branco - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,56062,2408607,Paraná - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,62150,2408706,Paraú - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,524974,2408805,Parazinho - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,473775,2408904,Parelhas - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,207249,2408953,Rio do Fogo - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,179582,2409100,Passa e Fica - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,46583,2409209,Passagem - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,198146,2409308,Patu - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,89729,2409332,Santa Maria - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,827724,2409407,Pau dos Ferros - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,325405,2409506,Pedra Grande - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,65240,2409605,Pedra Preta - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,282103,2409704,Pedro Avelino - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,200896,2409803,Pedro Velho - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,668530,2409902,Pendências - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,50550,2410009,Pilões - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,161103,2410108,Poço Branco - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,99832,2410207,Portalegre - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,170409,2410256,Porto do Mangue - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,150413,2410306,Serra Caiada - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,182889,2410405,Pureza - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,61865,2410504,Rafael Fernandes - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,48290,2410603,Rafael Godeiro - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,42857,2410702,Riacho da Cruz - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,53836,2410801,Riacho de Santana - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,319931,2410900,Riachuelo - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,67765,2411007,Rodolfo Fernandes - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,155095,2411056,Tibau - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,218239,2411106,Ruy Barbosa - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,716309,2411205,Santa Cruz - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,207088,2411403,Santana do Matos - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,51449,2411429,Santana do Seridó - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,339515,2411502,Santo Antônio - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,394853,2411601,São Bento do Norte - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,58251,2411700,São Bento do Trairí - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,77560,2411809,São Fernando - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,74357,2411908,São Francisco do Oeste - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,2588564,2412005,São Gonçalo do Amarante - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,100073,2412104,São João do Sabugi - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1457800,2412203,São José de Mipibu - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,165230,2412302,São José do Campestre - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,106548,2412401,São José do Seridó - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,420064,2412500,São Miguel - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,712098,2412559,São Miguel do Gostoso - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,290640,2412609,São Paulo do Potengi - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,72504,2412708,São Pedro - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,108235,2412807,São Rafael - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,184856,2412906,São Tomé - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,100458,2413003,São Vicente - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,79950,2413102,Senador Elói de Souza - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,114536,2413201,Senador Georgino Avelino - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,84833,2413300,Serra de São Bento - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,685341,2413359,Serra do Mel - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,162339,2413409,Serra Negra do Norte - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,92368,2413508,Serrinha - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,64722,2413557,Serrinha dos Pintos - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,96870,2413607,Severiano Melo - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,64195,2413706,Sítio Novo - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,43556,2413805,Taboleiro Grande - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,184091,2413904,Taipu - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,225000,2414001,Tangará - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,142795,2414100,Tenente Ananias - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,120493,2414159,Tenente Laurentino Cruz - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,576215,2414209,Tibau do Sul - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,47341,2414308,Timbaúba dos Batistas - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1015670,2414407,Touros - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,55944,2414456,Triunfo Potiguar - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,167072,2414506,Umarizal - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,370220,2414605,Upanema - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,72803,2414704,Várzea - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,47870,2414753,Venha-Ver - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,167326,2414803,Vera Cruz - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,29717,2414902,Viçosa - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,49863,2415008,Vila Flor - RN,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,107368,2500106,Água Branca - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,68585,2500205,Aguiar - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,367232,2500304,Alagoa Grande - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,376825,2500403,Alagoa Nova - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,166686,2500502,Alagoinha - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,70348,2500536,Alcantil - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,38483,2500577,Algodão de Jandaíra - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,3148252,2500601,Alhandra - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,286060,2500700,São João do Rio do Peixe - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,37039,2500734,Amparo - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,147637,2500775,Aparecida - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,233113,2500809,Araçagi - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,133977,2500908,Arara - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,244109,2501005,Araruna - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,355512,2501104,Areia - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,27916,2501153,Areia de Baraúnas - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,81463,2501203,Areial - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,327699,2501302,Aroeiras - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,56279,2501351,Assunção - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,130462,2501401,Baía da Traição - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,370980,2501500,Bananeiras - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,62002,2501534,Baraúna - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,115121,2501575,Barra de Santana - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,187975,2501609,Barra de Santa Rosa - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,101524,2501708,Barra de São Miguel - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1899000,2501807,Bayeux - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,268655,2501906,Belém - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,93160,2502003,Belém do Brejo do Cruz - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,53721,2502052,Bernardino Batista - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,63601,2502102,Boa Ventura - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,319446,2502151,Boa Vista - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,40310,2502201,Bom Jesus - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,66561,2502300,Bom Sucesso - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,119586,2502409,Bonito de Santa Fé - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,302850,2502508,Boqueirão - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,73095,2502607,Igaracy - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,80671,2502706,Borborema - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,207305,2502805,Brejo do Cruz - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,79111,2502904,Brejo dos Santos - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,545157,2503001,Caaporã - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,171069,2503100,Cabaceiras - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,4092777,2503209,Cabedelo - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,153125,2503308,Cachoeira dos Índios - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,45669,2503407,Cacimba de Areia - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,179299,2503506,Cacimba de Dentro - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,84005,2503555,Cacimbas - PB,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,83428,2503605,Caiçara - PB,2023,2023,37,Produto Interno Bruto a preços correntes
